index,label,text
45500,0,morgana great baker song tells adventure morgana folded dough baked bread went home love life
70702,1,let us find common ground bill clinton horrible womanizing abusive possible rapist ishould strongly condemned
45027,0,deleting following people fb friends list come midnight sick tired
15923,0,simple mood change could turn day upside pulling cancer
64088,0,covet quality time spent circle friends today cancer
41619,0,stating obvious u death family frustrations ftbl pale insignificance heartbeat
35638,0,start demand repost
19137,0,full playlist week ingoodcompany show feat x x x
70739,0,would great websites could learn set max receives great traffic year still crash srhvrcb
60602,0,wind mph barometer mb rising slowly temperature c rain today mm humidity
19873,0,tough call hop head ipa peach pale ale tasty well cannot choose
26111,0,aim good leader coach make redundant
60719,0,like using word crackhead proof convict man dam wouldidn make
51376,0,card registered contact dtls ref id tw isubject line get back manoj n n
32377,0,party playlist trending hip hop rap betransformed
77264,0,uk teenage asylum seeker brutally attacked london tolaknajib
67611,0,stay away shady people try stay castle alone keep self
74181,0,ayyyeeeee feel like friends find annoying af nothing burden finger guns exist
74181,0,ayyyeeeee feel like friends find annoying af nothing burden finger guns exist
74181,0,ayyyeeeee feel like friends find annoying af nothing burden finger guns exist
67099,0,westerners would parrot bana style fake news consent every crime
67099,0,westerners would parrot bana style fake news consent every crime
67099,0,westerners would parrot bana style fake news consent every crime
42099,0,agct everyone forgets years americana killed maim
42099,0,agct everyone forgets years americana killed maim
42099,0,agct everyone forgets years americana killed maim
93035,1,shell fuck hate world whoevwr deserves rot hell
93035,1,shell fuck hate world whoevwr deserves rot hell
93035,1,shell fuck hate world whoevwr deserves rot hell
32280,0,hogan signs bill help close baltimore schools budget gap
32280,0,hogan signs bill help close baltimore schools budget gap
32280,0,hogan signs bill help close baltimore schools budget gap
64549,0,nice thought hadoesn work way harry stupidity amp evil disqualify anyone anym
64549,0,nice thought hadoesn work way harry stupidity amp evil disqualify anyone anym
64549,0,nice thought hadoesn work way harry stupidity amp evil disqualify anyone anym
29647,0,got peek trailer halfgirlfriend blown intensity haunting music congrats bhagat
29647,0,got peek trailer halfgirlfriend blown intensity haunting music congrats bhagat
29647,0,got peek trailer halfgirlfriend blown intensity haunting music congrats bhagat
70428,0,really sad needs go back elementary school would help lot
70428,0,really sad needs go back elementary school would help lot
70428,0,really sad needs go back elementary school would help lot
67250,0,u planned executed tomahawk strike via usnavy
67250,0,u planned executed tomahawk strike via usnavy
67250,0,u planned executed tomahawk strike via usnavy
13368,0,banksy punctuation puts full stop bad grammar bristol guardian
13368,0,banksy punctuation puts full stop bad grammar bristol guardian
13368,0,banksy punctuation puts full stop bad grammar bristol guardian
73678,0,sorry wouldelay order understand frustrating
73678,0,sorry wouldelay order understand frustrating
73678,0,sorry wouldelay order understand frustrating
29100,0,r marvel r marvelstudios mostly recent bs diversity killed marvel gotten every god damn parrot coming hiding
29100,0,r marvel r marvelstudios mostly recent bs diversity killed marvel gotten every god damn parrot coming hiding
29100,0,r marvel r marvelstudios mostly recent bs diversity killed marvel gotten every god damn parrot coming hiding
60976,0,thank right thing supporting supreme court nominee neil gorsuch confirmgorsuch
60976,0,thank right thing supporting supreme court nominee neil gorsuch confirmgorsuch
60976,0,thank right thing supporting supreme court nominee neil gorsuch confirmgorsuch
16267,0,nbc news trump never popular figure among americans popularity declines coming
16267,0,nbc news trump never popular figure among americans popularity declines coming
16267,0,nbc news trump never popular figure among americans popularity declines coming
28796,0,responsibility man live pay taxes end story make
28796,0,responsibility man live pay taxes end story make
28796,0,responsibility man live pay taxes end story make
32154,0,life becomes harder us live others also becomes richer happier aldub thweeksary
32154,0,life becomes harder us live others also becomes richer happier aldub thweeksary
32154,0,life becomes harder us live others also becomes richer happier aldub thweeksary
35422,0,never post anything bebecause sarah always makes fun get embarrassed
35422,0,never post anything bebecause sarah always makes fun get embarrassed
35422,0,never post anything bebecause sarah always makes fun get embarrassed
73687,0,liberals democrats want murder baby call women rights healthcare
73687,0,liberals democrats want murder baby call women rights healthcare
73687,0,liberals democrats want murder baby call women rights healthcare
67529,0,thank alex thank kind donation today xoxox
67529,0,thank alex thank kind donation today xoxox
67529,0,thank alex thank kind donation today xoxox
54247,0,seriousness one analysis artemisia gentileschi judith beheading holofernes
54247,0,seriousness one analysis artemisia gentileschi judith beheading holofernes
54247,0,seriousness one analysis artemisia gentileschi judith beheading holofernes
41647,0,pelican grand beach resort reduced rates kids stay free booking window travel window
41647,0,pelican grand beach resort reduced rates kids stay free booking window travel window
41647,0,pelican grand beach resort reduced rates kids stay free booking window travel window
51609,0,know end woulday god plan amp every step way amp matter always happy tuesday
51609,0,know end woulday god plan amp every step way amp matter always happy tuesday
51609,0,know end woulday god plan amp every step way amp matter always happy tuesday
9817,1,ewww ii hate ii see aa bitch ass nigga bluffing
9817,1,ewww ii hate ii see aa bitch ass nigga bluffing
9817,1,ewww ii hate ii see aa bitch ass nigga bluffing
70838,0,isaid could ninja height wingspan problems sounds like story carla goes ninja camp
